year,gvkey1,TGTAT_ACQAT,TGTDVAL_ACQAT
1999,011649,0.1243226565,0.1466962084
1999,012142,0.0004205929,0.0013069628
1999,012433,0.2092543063,0.2478485609
1999,012587,0.0674701182,0.051948896
1999,013011,0.0361546805,0.0615398817
1999,013197,0.1325658722,0.1237905314
1999,013421,0.0433662931,0.0887042796
1999,013600,0.0299260715,0.7227331001
1999,013990,0.111292678,0.2190569258
1999,014011,1.108518799,0.5300124594
1999,014250,0.6462794865,0.302576305
1999,014418,0.1704975798,0.097222016
1999,014447,0.0118108324,0.035789648
1999,014459,0.0028956055,0.027376634
1999,014605,0.0191573835,0.0214329492
1999,014650,0.0085412376,0.209230951
1999,015319,0.3106105065,0.3105892522
1999,015444,0.1245611489,0.0822211286
1999,016597,0.1472458263,0.5457591783
1999,017405,0.1916218662,0.3672752435
1999,018756,0.1601959598,0.1911015425
1999,020185,0.1988584991,0.1695298373
1999,020695,0.0977520509,0.0775040086
1999,020779,0.0038234295,0.0078777589
1999,022140,0.3324778734,0.6050703661
1999,022528,0.1038152089,0.2878512611
1999,022546,0.1745956899,0.7409165637
1999,022794,0.1485671572,0.0320063307
1999,022810,0.152913355,0.237074969
1999,024032,0.4357449857,0.5538341691
1999,024216,0.0639272031,0.063826341
1999,024361,0.0090733654,0.013234093
1999,024378,0.0910885077,0.1658949446
1999,024522,0.143139046,0.1786996427
1999,024537,0.3237734378,0.3082457145
1999,024669,0.412247916,0.6786390754
1999,024671,0.7443269968,0.2162351421
1999,025088,0.1062096258,0.1673165338
1999,025136,0.0365272786,0.1981093481
1999,025291,0.3503717742,0.4311772267
1999,025314,0.1518175983,0.1804438711
1999,025356,0.7065863497,0.2814284181
1999,025748,0.1774222334,0.7368481833
1999,025921,0.0772647817,0.153306392
1999,025964,0.3749676143,0.5652778105
1999,026008,0.3155427224,0.51012945
1999,026011,0.1096068681,0.187128478
1999,026013,0.3549761758,0.2646742291
1999,026064,0.0545851528,0.2000849102
1999,026768,0.1650722191,0.1022322266
1999,027788,0.0582750583,0.1091491841
1999,027928,0.0027488481,0.0966391896
1999,028020,0.0687049124,0.152132306
1999,028139,0.1294818314,0.1625005305
1999,028190,0.0426406171,0.1938209869
1999,028489,0.5514305754,0.4578083053
1999,028711,0.3063728683,0.4617398644
1999,028742,0.1552832666,0.2659050056
1999,028940,0.406897752,0.2526443441
1999,029167,0.1639272917,0.1009095789
1999,029170,0.0142689701,0.1197574275
1999,029347,0.0759837594,0.0778833534
1999,029356,0.0176459041,0.3943635155
1999,029392,0.0391083611,0.0648262732
1999,029402,0.4824526588,0.2910591909
1999,029436,0.0449695434,0.1497894608
1999,029609,0.1476109033,0.2838671218
1999,029642,0.3716709815,0.4384337371
1999,029708,0.7277137659,0.5815645846
1999,030095,0.1122163052,0.1473631281
1999,030255,0.521811409,0.6932087553
1999,030660,0.6471675912,0.2715582451
1999,030697,0.1651683557,0.1121608369
1999,030946,0.0921264932,0.0584570594
1999,031142,0.0027993886,0.0049360031
1999,031166,0.0131099458,0.0587165585
1999,031379,0.0003997403,0.0347816781
1999,031594,0.0480454248,0.0960908495
1999,031881,0.179798681,0.2068864977
1999,060825,0.040377431,0.10976389
1999,060881,0.0537363934,0.1646813436
1999,061086,0.1662612226,0.1661562155
1999,061481,0.1405476242,0.0853686757
1999,061508,0.0197947007,0.1469426614
1999,061646,0.2014186882,0.6430539744
1999,061766,0.045511045,0.1198946884
1999,062093,0.0835677696,0.1277374824
1999,062280,0.0227586904,0.1213796824
1999,062382,0.052357979,0.7161823554
1999,062391,0.2372276812,0.3426932895
1999,062395,0.6961939591,0.0113503996
1999,062406,0.097328489,0.2671511007
1999,062515,0.06568981,0.2212003807
1999,062550,0.0731727953,0.108615868
1999,062582,0.0264445326,0.2710564591
1999,062655,0.0285077938,0.0491842183
1999,062784,0.0725594276,1.0659312255
1999,062967,0.1279621841,0.1668683068
1999,063006,0.13465032,0.1491043091
1999,063018,1.3953419153,1.0162705949
1999,063023,0.0208417597,0.1090645
1999,063194,0.0013817644,0.0406401308
1999,063451,0.2930211961,0.7690408816
1999,063483,0.2431216095,0.1971910946
1999,063605,0.1025902857,0.0636753728
1999,063708,0.2280457032,0.3564487563
1999,063769,0.4318235672,0.715287894
1999,063825,0.1484414206,0.2637941612
1999,063848,0.0852753195,0.1625649903
1999,063919,0.0369805004,0.0239726487
1999,063951,0.2377371732,0.1350176705
1999,064001,0.234494079,0.2607443884
1999,064066,0.0224201841,0.272285663
1999,064768,0.003722359,0.2770159305
1999,064891,0.0275213167,0.0532722599
1999,064896,0.658385273,0.3800464743
1999,064924,0.0683811107,0.1628677161
1999,064927,0.0100133511,0.1249332443
1999,064950,0.0365146087,0.2070119549
1999,064984,0.4569232484,0.4761288841
1999,065702,0.5112494368,0.4376863871
1999,102341,0.9132816066,0.2199908717
1999,102983,0.1746348676,0.1411660952
1999,103341,0.5559672867,0.5294729352
2000,001013,0.022012341,0.0435577383
2000,001081,0.2145801866,0.4280341182
2000,001228,0.0874584572,0.0874584572
2000,001300,0.0475114201,0.0873664747
2000,001356,0.2664163327,0.2794229908
2000,001468,0.1336246725,0.0598431311
2000,001581,0.1707323417,0.2073281398
2000,001632,0.0022442176,0.0345135726
2000,001794,0.1386058189,0.1067919067
2000,001891,0.0083616129,0.0076757707
2000,001919,0.147301241,0.1466916332
2000,001932,1.2619534516,0.2691470602
2000,002055,0.0066813671,0.0303737596
2000,002086,0.0165235314,0.0716336883
2000,002136,0.0004558837,0.0015175889
2000,002137,0.0157269914,0.0332196057
2000,002184,0.1609641484,0.08651668
2000,002338,0.4921611073,0.3180437577
2000,002352,0.0288847473,0.0506186359
2000,002402,0.186798486,0.4078569564
2000,002410,0.1969882866,0.2218252234
2000,002938,0.153734842,0.1801042958
2000,003011,0.0397872157,0.2849562015
2000,003028,0.261061608,0.2123960647
2000,003105,0.1481307278,0.4617108069
2000,003126,0.1447143831,0.1267617036
2000,003226,0.0887045559,0.285137154
2000,003310,0.086707205,0.2630524641
2000,003336,0.0847849489,0.0696684934
2000,003362,0.0953715839,0.1841977331
2000,003532,0.003343661,0.3098514182
2000,003735,0.1048942637,0.1409199492
2000,003851,0.0361360631,0.0875923123
2000,003949,0.0612937392,0.0410766123
2000,003969,0.1195219124,0.3111996459
2000,004001,0.0366251896,0.0425324783
2000,004108,0.0828853779,0.047901019
2000,004145,0.0463680089,0.1769771332
2000,004194,0.0017238953,0.0027509851
2000,004245,0.128075289,0.3160302836
2000,004367,0.0073376918,0.0164667627
2000,004390,0.2016044353,0.2932784521
2000,004439,0.0016862673,0.0035877129
2000,004598,0.0650074378,0.091878703
2000,004988,0.0489198686,0.1884289334
2000,005079,0.0062712651,0.0125409209
2000,005134,0.2427356267,0.3825529327
2000,005180,0.3461860028,1.2319541531
2000,005327,0.4164064127,0.4632521341
2000,005439,0.0024745125,0.0130286054
2000,005476,0.2399957164,0.0724328108
2000,005492,0.0022777085,0.0023752632
2000,005496,0.1930811739,0.1295739284
2000,005878,0.0184933424,0.0233929327
2000,005959,0.0738281807,0.1745019708
2000,006078,0.1854133714,0.3873737311
2000,006104,0.2127621174,0.2497898549
2000,006109,0.0347963391,0.0360332173
2000,006127,0.034682381,0.006815413
2000,006215,0.0823247235,0.1496093534
2000,006242,0.1028989362,0.1239965426
2000,006266,0.0004246352,0.0026529166
2000,006268,0.0718285957,0.0186388417
2000,006435,0.0187986022,0.0609222503
2000,006571,0.0821123159,0.3652905309
2000,006765,0.0821360162,0.1083235919
2000,006774,0.0624336881,0.0879234901
2000,006799,0.1652363642,0.2217213136
2000,007114,0.0003997403,0.0013069628
2000,007127,0.007499568,0.0356625194
2000,007146,0.1034399663,0.2380432556
2000,007257,0.0064444355,0.0055723821
2000,007526,0.0109713283,0.2228520577
2000,007585,0.0016413575,0.0036379567
2000,007620,0.1072310617,0.0422214728
2000,007648,0.0390520956,0.0504635723
2000,007862,0.4242226856,0.3602434622
2000,007970,0.0513450474,0.0667130332
2000,007974,0.3602564884,0.431569392
2000,007980,0.0117602482,0.2209244796
2000,007985,0.1381833299,0.0343521097
2000,008150,0.0548664943,0.0972856644
2000,008358,0.0865204758,0.1000736285
2000,008544,0.1025630152,0.1488970538
2000,008762,0.001827806,0.0080764754
2000,009016,0.126470633,0.3294826109
2000,009343,0.0380635014,0.0948125911
2000,009411,0.0997588494,0.0414475928
2000,009465,0.0216564273,0.0281867805
2000,009867,0.2084137208,0.190134853
2000,010115,0.0012341616,0.0049366464
2000,010232,0.2690140785,0.2726864479
2000,010247,0.0032198058,0.0052794428
2000,010266,0.1713145731,0.0998595309
2000,010275,0.0165700809,0.0184447981
2000,010530,0.0828299208,0.0612676145
2000,010671,0.0020392986,0.0018454674
2000,010726,0.2655589876,0.6179946842
2000,010787,0.0096846128,0.0222473598
2000,010983,0.0138345687,0.0338113468
2000,010991,0.346407299,0.472844418
2000,011038,0.0265834166,0.0233769231
2000,011060,0.0451337676,0.0173488512
2000,011550,0.1194251793,0.1718911267
2000,012053,0.0063415347,0.0169145855
2000,012122,0.2718425621,0.0493589476
2000,012206,0.1389365796,0.006482808
2000,012233,0.0653447526,0.4210883083
2000,012381,0.0377578151,0.2213709233
2000,012826,0.2302519977,0.2377531396
2000,012850,0.0181696952,0.0260443113
2000,013228,0.0911187676,0.1944246704
2000,013369,0.5956771938,0.2503708173
2000,013443,0.0256240812,0.3899715438
2000,013683,0.1622968326,0.220968504
2000,013714,0.2463274129,0.4771448743
2000,014064,0.0868857095,0.1296198495
2000,014344,0.1217108946,0.163933938
2000,014418,0.4475527316,0.6039585449
2000,014457,0.3280328152,0.1940215871
2000,014605,0.16325511,0.3657990096
2000,014650,0.0036256963,0.0229908698
2000,014999,0.1404793745,0.0054130234
2000,015037,0.1731224459,0.6037792512
2000,015135,0.5708652729,0.5885208998
2000,015508,0.1230696368,0.0644586164
2000,015855,0.1143682591,0.5515050673
2000,016405,0.0812705293,0.0771392774
2000,020067,0.0083180017,0.0117125606
2000,020423,0.0748342313,0.0829155928
2000,020695,0.0993243266,0.1421007849
2000,020779,0.0008001217,0.0206255552
2000,020904,0.9319159591,0.2503926612
2000,022049,0.1730770566,0.3093652568
2000,023667,0.0961361655,0.153854999
2000,023774,0.3308236661,0.842538731
2000,024171,0.1876633381,0.0137663834
2000,024216,0.2386298456,0.0959117713
2000,024316,0.0154858691,0.1677635824
2000,024361,0.1791239338,0.3876883211
2000,024607,0.0213274041,0.0089176533
2000,024610,0.0876354366,0.4100541746
2000,025033,0.1009018099,0.5165226714
2000,025774,0.1606075887,0.2251990403
2000,025799,0.0323987736,0.1857002876
2000,025918,0.1469814084,0.3047727261
2000,025921,0.4384883703,0.3673155866
2000,025979,0.0948179907,0.1168047711
2000,026061,0.0153429439,0.0704653581
2000,026768,0.1062117799,0.0192790473
2000,026852,0.1449294811,0.4818502664
2000,027845,0.148881855,0.3551628785
2000,027921,0.2962085308,0.2369668246
2000,027928,0.0327555436,0.1357677337
2000,027965,0.128987927,0.2449134584
2000,028170,0.1557728617,0.0685337924
2000,028221,0.0395129857,0.0807337361
2000,028236,0.1115760775,0.0423751192
2000,028435,0.2088604628,0.0410355607
2000,028641,0.3137548732,0.3096104991
2000,028675,0.1371533069,0.1523925632
2000,028678,0.0227247995,0.0943079178
2000,028765,0.2286575033,0.106599887
2000,028787,0.0648164848,0.1874041843
2000,028817,0.1509111617,0.6893507973
2000,028881,1.0392704194,0.8483101627
2000,028983,0.2998647669,0.3885110636
2000,029127,0.0058636476,0.0868270901
2000,029241,0.0310923828,0.6881296823
2000,029353,0.6434805926,0.1122589382
2000,029356,1.3953419153,1.2319541531
2000,029381,0.2147203735,0.4275379197
2000,029392,0.0566412214,0.053869313
2000,029612,0.0989216151,0.1193886366
2000,029621,0.0256862512,0.4725961706
2000,030059,0.1001756757,0.1362223458
2000,030649,0.0071367399,0.075965499
2000,031193,0.0413208912,0.2746054951
2000,031528,0.0458468177,0.0854908306
2000,031530,0.1425549915,0.3481091371
2000,031591,0.0265969236,0.5211445543
2000,031661,0.0751074871,0.0868250042
2000,060901,0.0136239478,0.0956758483
2000,060964,1.3953419153,1.2319541531
2000,061212,0.1016961464,0.1089601569
2000,061338,0.1550564425,0.1687052873
2000,061355,0.0068712716,0.6262182484
2000,061440,0.0003997403,0.0013069628
2000,061489,0.3088529408,0.7660715909
2000,061616,0.0366254677,0.0237539215
2000,061655,0.0583771162,0.6456862849
2000,061870,0.0218281037,0.0239672578
2000,062167,0.091273262,0.2725521018
2000,062344,0.4655070082,0.6001826234
2000,062391,0.264645857,0.2086261226
2000,062599,0.004275291,0.0586703558
2000,062602,0.016055509,0.1718320163
2000,062712,0.0147303884,0.8643358329
2000,062745,0.1226268686,0.1587314351
2000,062859,0.1613290022,0.1918507053
2000,062897,0.0367318107,0.0639451377
2000,063023,0.1327115238,0.3109104486
2000,063080,0.0742902627,0.1339453436
2000,063099,0.0489053598,0.6799481026
2000,063422,0.0297434722,0.0474570568
2000,063424,0.1804104159,0.201509663
2000,063572,1.3463922638,0.7853706918
2000,063605,0.0058229951,0.0076530793
2000,063662,0.762859115,1.1170233023
2000,063716,0.1148774116,0.3857873651
2000,063766,0.0635764128,0.370186775
2000,063892,0.1215112433,0.0931077947
2000,064690,0.0764786863,0.0507104577
2000,064830,0.0900030001,0.2962432081
2000,065134,0.1719912284,0.3027045621
2000,065236,0.2980109308,0.7315609231
2000,065404,0.059693573,0.3278669497
2000,065578,0.2291633656,1.2319541531
2000,065899,0.0025933251,0.4316814429
2000,065904,0.020299717,0.8630117518
2000,066368,0.0313671809,1.1675178333
2000,066371,0.0087255757,0.0160413337
2000,066447,0.3212385373,1.2319541531
2000,066468,0.015735162,0.0956291781
2000,066708,0.0272990293,1.059841097
2000,100806,0.0094226191,0.003558573
2000,100862,0.3131239513,0.224397387
2000,100956,0.258243849,0.1221205695
2000,102341,0.2975279676,0.1872189832
2000,102696,0.1498665653,0.2537615122
2000,103159,0.0074129182,0.0060731168
2000,104831,0.0884317392,0.2095370024
2000,110685,0.0637293265,0.1684565001
2000,110766,0.0573787699,0.4383877965
2000,111732,0.1698689304,0.3827720446
2000,112030,0.1053474844,0.2699660186
2000,112040,0.0276317847,0.0570809079
2000,113026,0.071344964,0.1337718076
2000,201706,0.1223528062,0.151908656
2000,214862,0.0254279139,0.1977326913
2001,001038,0.1719083468,0.1305534057
2001,001078,0.1260966115,0.3118413501
2001,001164,0.0379158007,0.0451961894
2001,001186,0.0154230466,0.0079719452
2001,001380,0.0810332487,0.2101178997
2001,001581,0.0044663061,0.0013069628
2001,001661,0.0184252327,0.0109260426
2001,001919,0.0557966818,0.0227685249
2001,001926,0.1489350126,0.1890590572
2001,002184,0.0380338983,0.0493496949
2001,002222,0.0085075249,0.2608449674
2001,002337,0.1861482382,0.1325860094
2001,002437,0.0637888695,0.1042409539
2001,002537,0.023040992,0.1403405878
2001,002696,0.0638279753,0.0638255802
2001,002710,0.0173650422,0.05119853
2001,003026,0.1007285965,0.0895989295
2001,003144,0.0040638801,0.0080605344
2001,003277,0.0134073419,0.0902761019
2001,003358,0.0789180069,0.074836041
2001,003918,0.0961584852,0.111463988
2001,003946,0.1187108522,0.0169500452
2001,004029,0.0493497047,0.0658857692
2001,004145,0.1079089002,0.2134420918
2001,005046,0.0446381787,0.0466697985
2001,005071,0.5599758162,0.6365574365
2001,005074,0.0566073503,0.0868146517
2001,005379,0.1198689963,0.1755427481
2001,005492,0.0085208429,0.0117041686
2001,005557,0.272749814,0.5116538557
2001,005606,0.0066658483,0.0162312178
2001,005878,0.0057114647,0.005563435
2001,006008,0.0119247663,0.0158030184
2001,006066,0.0008333994,0.0013069628
2001,006097,0.0083184338,0.0021893078
2001,006135,0.0456515612,0.0454289784
2001,006266,0.0009041779,0.0021091509
2001,006268,0.0035312516,0.0060179589
2001,006304,0.0145014613,0.0076515248
2001,006362,0.2657732059,0.3016297913
2001,006375,0.167476805,0.4486846826
2001,006403,0.0953197701,0.1570859411
2001,006509,0.1152521269,0.2590188648
2001,006529,0.0345888211,0.1871196851
2001,006994,0.0003997403,0.284138222
2001,007123,0.5293386324,0.5061786862
2001,007228,0.0431840066,0.3266014031
2001,007420,0.0341848826,0.0224794411
2001,007435,0.0104066822,0.0185923593
2001,007585,0.0010210192,0.0036050063
2001,007835,0.0746655935,0.1063984707
2001,007985,0.2048980178,0.246961218
2001,007991,0.0738165061,0.0310867197
2001,008099,0.5477395253,0.3166383648
2001,008358,0.070536514,0.0932262277
2001,008549,0.2572223642,0.2686604481
2001,008606,0.0005049005,0.00266335
2001,008675,0.2463873778,0.1866356346
2001,008873,0.0665077938,0.1254747411
2001,009549,0.0215324783,0.0361376672
2001,009774,0.0422898619,0.0141449274
2001,009867,0.1569279405,0.2122041334
2001,010033,0.0191911294,0.1963892245
2001,010247,0.0318916212,0.0346005803
2001,010301,0.0004223207,0.0013069628
2001,010453,0.1197691464,0.1021605253
2001,010588,0.1158585102,0.1436234681
2001,010615,0.4107819679,0.0103436593
2001,011096,0.2537656049,0.4291280148
2001,011124,0.0349428671,0.1749790541
2001,011191,0.1418946568,0.2253356491
2001,011499,0.2342254881,0.203476
2001,011506,0.0298872673,0.0708522035
2001,011669,0.0886746615,0.1904232799
2001,011867,0.3112030859,0.193657492
2001,011910,0.1798838869,0.1346135464
2001,012136,0.0123920576,0.1058831197
2001,012141,0.0071097086,0.0158611472
2001,012233,0.0031625416,0.0030778971
2001,012581,0.0317012376,0.0745911473
2001,012785,0.2331999391,0.2301975413
2001,012850,0.02569135,0.0330505881
2001,013145,0.0155637227,0.005819805
2001,013227,0.0313105612,0.0013069628
2001,013312,0.7887067518,0.7733281827
2001,013714,0.0019105846,0.0330360456
2001,014316,0.0551347882,0.0732328993
2001,014353,0.0546429682,0.0864074649
2001,014446,0.1014035486,0.2150714646
2001,014447,0.0161600063,0.0116512797
2001,014561,0.1714212441,0.2627401753
2001,014605,0.0528779473,0.0384418169
2001,014894,0.0012695336,0.0013069628
2001,014898,0.1030089455,0.2660160839
2001,014923,0.0978554496,0.1095429737
2001,015084,0.0958797959,0.1913168588
2001,015247,0.399899952,0.440047559
2001,016436,0.0351264475,0.0143450421
2001,016478,0.0137080834,0.0112725554
2001,016813,0.0469546552,0.120740542
2001,017110,0.0659144342,0.1906266627
2001,020196,0.0956056404,0.2105145148
2001,020423,0.1056198644,0.1019811761
2001,020548,0.2272151135,0.2151481108
2001,020653,0.1406350476,0.1904142848
2001,020779,0.0013195982,0.0084000227
2001,021487,0.127093858,0.1772578215
2001,021864,0.1784958549,0.2365365793
2001,022140,0.0021119261,0.0023698181
2001,022532,0.3998467961,0.2625275047
2001,022974,0.1647758381,0.2588335111
2001,023667,0.0177081,0.0381879881
2001,023671,0.0017082223,0.006619637
2001,024032,0.1287979843,0.1676075293
2001,024184,0.3601847536,0.259544896
2001,024216,0.011413872,0.0069958624
2001,024344,0.1793259549,0.5991194761
2001,024353,0.1892713748,0.6554565128
2001,024409,0.3084072069,0.320763791
2001,024545,0.9832668269,0.5480059084
2001,024925,0.0732166241,0.184852294
2001,025180,0.0716422031,0.1231758156
2001,025279,0.008983392,0.019562154
2001,025627,0.1268888134,0.1708090079
2001,025773,0.024629811,0.048008843
2001,025880,0.0620844794,0.1287626535
2001,025929,0.0625218099,0.0568803071
2001,025976,0.6687209074,0.3512314517
2001,025979,0.0605223075,0.0456136458
2001,026044,0.030902576,0.0906990604
2001,027598,0.2203242851,0.0213921268
2001,027842,0.2321437965,0.354505305
2001,027903,0.0756940028,0.0102005528
2001,028316,0.3094435542,0.50820578
2001,028758,0.2027697314,0.1707392564
2001,028917,0.1353319379,0.0848962065
2001,029098,0.5067884249,0.5137552538
2001,029173,0.1379127086,0.2001507781
2001,029241,0.0773596616,1.2319541531
2001,029900,0.1437284238,0.0744025101
2001,030644,0.3654071421,0.4448274708
2001,030645,0.8480585416,1.2319541531
2001,030710,0.6015645763,1.2319541531
2001,030747,0.1965555644,0.122091703
2001,031137,0.0198839292,0.0845435346
2001,031168,0.0363376375,0.2641844459
2001,031193,0.1074697443,0.1492635337
2001,031467,0.3335022563,0.0350732402
2001,031854,0.045842443,0.7405317723
2001,031888,0.1126321261,0.627707503
2001,060798,0.0782287254,0.1473674932
2001,060887,0.3078609802,0.096179147
2001,061439,0.0560913206,0.05
2001,061560,0.1046427333,0.1267311753
2001,061562,0.0173258255,0.0666911005
2001,061616,0.0900892124,0.071196695
2001,061676,0.0407207237,0.143690357
2001,061988,0.270679748,0.1542689799
2001,062093,0.3963630686,0.0456718354
2001,062261,0.0029421964,0.0047270256
2001,062263,0.0052466028,0.1124272034
2001,062336,0.0566242631,0.4329558382
2001,062399,0.1143284761,0.157981167
2001,062631,0.0676880034,0.113326013
2001,062634,0.0198794122,0.00523211
2001,062730,0.1608690093,0.5022121011
2001,062809,0.1367136452,1.1113009912
2001,062954,0.0661545028,0.409731114
2001,063123,0.0387559345,0.0904305138
2001,063324,1.3953419153,1.2319541531
2001,063422,0.011293865,0.0113598823
2001,063606,1.3953419153,0.6089515883
2001,063667,1.3953419153,1.1520022686
2001,063742,0.0842278383,0.2035838746
2001,063789,0.0206259743,0.3661254347
2001,064156,0.0452781547,0.0483139213
2001,064166,0.0045042663,0.0061708448
2001,064356,0.0560093884,0.855294711
2001,065009,0.0464151246,0.0136178896
2001,065180,0.1710863986,0.160432382
2001,065533,0.0491021324,0.0485131991
2001,065708,0.107686835,0.0438605569
2001,065887,0.0011804564,0.4445598668
2001,065899,0.0008804987,0.0215070616
2001,066278,0.221793331,0.1413551684
2001,066290,0.0583319292,0.0611309183
2001,066368,0.0336583391,0.1667222111
2001,066379,0.1348848487,0.0909005703
2001,066403,0.0356037576,0.3368663216
2001,066450,0.0689913582,0.124993309
2001,066468,0.0021926779,0.1534874542
2001,066507,0.0322395601,0.0899079635
2001,102345,0.3443047993,0.2295814687
2001,110100,0.5948949106,0.5326012894
2001,110721,0.2647596299,0.5252025267
2001,112158,0.0800856337,0.1651446577
2001,112623,0.1640204151,0.3623414955
2001,113272,0.0779092617,0.1228773333
2001,114524,0.0606483415,0.0724866833
2001,116395,0.2348756235,0.468514833
2001,117298,0.2404582852,0.2340224899
2001,117768,0.1259335247,0.0742176222
2001,119034,0.438109482,0.1953892754
2001,119173,0.4450270431,0.1732851588
2001,120302,0.4640001921,0.3361073632
2001,120359,0.4324801559,0.2876253567
2002,001056,0.4232804233,0.1883786287
2002,001356,0.0185374036,0.0151372358
2002,001602,0.0907782453,0.69102906
2002,001661,0.0106242812,0.0052724476
2002,001891,0.0008973261,0.0049291107
2002,001988,0.5360081309,0.2774201433
2002,002086,0.0011620452,0.0119342042
2002,002410,0.0539978005,0.0227422655
2002,002411,0.0017214816,0.0013069628
2002,002597,0.0191123996,0.0317582531
2002,002751,0.009338119,0.0123372065
2002,002942,0.5843396961,0.6504999351
2002,003011,0.0156400743,0.0199284272
2002,003105,0.0226906811,0.0288435454
2002,003918,0.0599719582,0.0874716213
2002,003946,0.0129224328,0.0143666685
2002,004087,0.0093238208,0.0123835822
2002,004093,0.1579339304,0.1217454483
2002,004115,0.4479616288,0.2900459234
2002,004127,0.1262581038,0.2328163616
2002,004194,0.004128955,0.001822425
2002,004572,0.1684622919,0.2124779628
2002,004881,0.0355785183,0.0751209476
2002,005046,0.0086011423,0.0213949365
2002,005606,0.3423221609,0.3789478433
2002,005650,0.0144715954,0.0021844494
2002,005988,0.192536974,0.1205393447
2002,006066,0.0005068198,0.0013069628
2002,006097,0.1225640249,0.4003488732
2002,006304,0.0015454142,0.0013069628
2002,006346,0.0794334851,0.0858201744
2002,006376,0.146662745,0.1081844985
2002,006512,0.0168618404,0.0052795975
2002,006797,0.0507423723,0.0624898026
2002,006922,0.0924549652,0.2514991898
2002,006946,0.038365214,0.0371831
2002,007171,0.0015327379,0.0212056377
2002,007251,0.1371687573,0.3597101565
2002,007862,0.2399151928,0.2321712846
2002,007881,0.293691931,0.4960334897
2002,007985,0.3815833057,0.2303151233
2002,008020,0.0074683137,0.0033193505
2002,008030,0.1060031714,0.1403788769
2002,008123,0.121927237,0.1268064335
2002,009411,0.1641532756,0.2112909183
2002,009483,0.0611607378,0.0793966658
2002,009563,0.0116725188,0.0383497788
2002,009818,0.0120679521,0.0054415454
2002,010499,0.0034811636,0.005668506
2002,010530,0.003399997,0.0098843946
2002,010588,0.0162627694,0.0918468802
2002,010615,0.4467318342,0.0112488918
2002,011720,0.1103755319,0.6987211742
2002,011910,0.1111668313,0.1274917195
2002,011923,0.0091297676,0.0146635248
2002,012144,0.1353304916,0.0740703609
2002,012540,0.0517302042,0.0697026464
2002,012761,0.3677778067,0.2387172882
2002,012886,0.0700201545,0.0939352966
2002,013027,1.0632198112,0.074959221
2002,013184,0.1400258509,0.6758940112
2002,013312,0.0068113321,0.0136681066
2002,013365,0.0916095139,0.6689981701
2002,013401,0.0860150846,0.3247758987
2002,013421,0.0399465029,0.1023331793
2002,013525,0.006706581,0.030484459
2002,013824,0.4760361332,0.6812644483
2002,014011,0.08113804,0.2372370917
2002,014385,0.0811032971,0.1532413919
2002,014459,0.0432768305,0.2429576449
2002,014606,0.5626984861,0.2842012765
2002,014623,0.0708903069,0.1078186235
2002,014650,0.1161834475,0.1247583904
2002,014934,0.1067241911,0.2148853005
2002,014960,0.1453020905,0.2637391837
2002,015247,0.3901985455,0.4296536515
2002,016478,0.0042475025,0.0022136829
2002,016710,0.1443360542,0.2782533678
2002,017110,0.1725712729,0.2393316688
2002,018549,0.1347523925,0.2778893783
2002,019433,0.3211633249,0.5041149051
2002,019661,0.0020010497,0.0013069628
2002,019807,0.1298701299,0.1574183392
2002,021186,0.0187156286,0.1255316551
2002,022794,0.0564206079,0.172544291
2002,023002,0.1866246257,0.1315612198
2002,023084,0.0860283336,0.0645748838
2002,023195,0.2113935715,0.2463794539
2002,023774,0.1436523613,0.184599997
2002,023961,0.4083677344,0.3130856341
2002,024008,0.2538969944,0.7610832024
2002,024224,0.0144815601,0.1287249791
2002,024537,0.0761899686,0.0867850983
2002,024800,0.0003997403,0.0408632217
2002,024870,0.0024250605,0.0060510147
2002,024934,0.0129643658,0.0104223333
2002,024975,0.2201429818,0.4504840012
2002,025110,0.0834224871,0.05666361
2002,025119,0.1928411343,0.5626996424
2002,025279,0.0018876404,0.0214903371
2002,025773,0.1199019175,0.1660574029
2002,025944,0.0164644419,0.0315948778
2002,026061,0.0248864961,0.0875919749
2002,026523,0.0600211438,0.3751321488
2002,027913,0.159201543,0.2108808132
2002,028139,0.5331430714,0.8427725408
2002,029133,0.0064712877,0.0161013727
2002,029173,0.2966637634,0.2681279048
2002,029339,0.1583783316,0.7541461325
2002,029353,0.5404478778,0.0461726413
2002,030477,0.4204911962,0.2340978843
2002,030697,0.077712588,0.2423927603
2002,060969,0.312893462,0.819864253
2002,061122,0.0277283766,0.0132044442
2002,062391,0.0531482004,0.0168374281
2002,062396,1.3953419153,0.0264316633
2002,062634,0.0568780305,0.1561776817
2002,062745,0.1956899293,0.1378611091
2002,062756,0.0963718033,0.1654869349
2002,062784,0.189788541,0.6045689334
2002,063123,0.0677855491,0.0577206575
2002,063679,0.3064049264,0.4536437926
2002,063892,0.1602611317,0.1523877639
2002,063980,0.1198987439,0.3188750644
2002,064356,0.3331125669,0.3518365175
2002,064392,0.0265357569,1.0614302773
2002,064853,0.0414868812,0.1425776539
2002,065421,0.0840800974,0.1503706162
2002,066507,0.0556859558,0.0218403594
2002,100165,0.0219181744,0.0184420054
2002,100862,0.005886383,0.009636009
2002,101317,0.0397169103,0.1559950693
2002,110330,0.2962632602,0.0516071485
2002,110685,0.0387997043,0.0530115743
2002,114524,0.0667241451,0.3602938966
2002,119034,0.1729863003,0.1322251606
